
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NLOAD_TIP and time  0.1000000E+01

      7575  1.323178E-02 -2.195888E-01  2.107747E-01
      7576  1.155148E-02 -2.227397E-01  2.125067E-01
      7577  1.646857E-02 -1.801922E-01  2.061042E-01
      7578  1.557022E-02 -1.918221E-01  2.079394E-01
      7579  2.002593E-02 -1.616312E-01  2.016869E-01
      7580  1.800009E-02 -1.700911E-01  2.039579E-01
      7581  2.353857E-02 -1.520753E-01  1.987536E-01
      7582  2.221298E-02 -1.562116E-01  1.999379E-01
      7583  2.421397E-02 -1.459177E-01  1.965246E-01
      7584  2.414297E-02 -1.494946E-01  1.976734E-01
      7585  2.545812E-02 -1.395946E-01  1.930879E-01
      7586  2.460240E-02 -1.431382E-01  1.950096E-01
      7587  2.700945E-02 -1.383566E-01  1.910095E-01
      7588  4.447726E-02 -1.249329E-01  2.253074E-01
      7589  4.232180E-02 -1.079559E-01  2.263365E-01
      7590  4.577362E-02 -1.271794E-01  2.255786E-01
      7591  4.179808E-02 -1.003793E-01  2.263685E-01
      7592  4.335064E-02 -1.097817E-01  2.263546E-01
      7593  4.843689E-02 -2.460399E-01  2.234986E-01
      7594  5.107695E-02 -2.410906E-01  2.242806E-01
      7595  4.877784E-02 -2.587424E-01  2.244949E-01
      7596  1.069901E-02 -2.661596E-01  2.197198E-01
      7597  1.061756E-02 -2.582738E-01  2.200270E-01
      7598  1.030857E-02 -2.470861E-01  2.189120E-01
      7599  1.110849E-02 -2.515622E-01  2.204188E-01
      7600  1.125363E-02 -2.742773E-01  2.198961E-01
      7601  9.791533E-03 -2.617525E-01  2.184242E-01
      7602  1.010129E-02 -2.377707E-01  2.173421E-01
      7603  9.668154E-03 -2.485785E-01  2.165682E-01
      7604  1.015888E-02 -2.338220E-01  2.154247E-01

 internal energy density (elem, integ.pnt.,energy) for set EBODY and time  0.1000000E+01

      4727   1  2.184774E-04
      4727   2  1.307416E-04
      4727   3  2.067979E-04
      4727   4  1.996853E-04
      4728   1  3.745795E-03
      4728   2  3.459420E-03
      4728   3  1.319403E-03
      4728   4  1.115631E-03
      4729   1  9.922013E-06
      4729   2  2.410827E-05
      4729   3  1.398626E-05
      4729   4  1.407230E-05
      4730   1  1.405790E-03
      4730   2  8.986491E-04
      4730   3  1.571844E-03
      4730   4  9.674118E-04
      4731   1  2.733605E-04
      4731   2  2.051146E-04
      4731   3  1.336453E-04
      4731   4  2.602543E-04
      4732   1  2.668452E-04
      4732   2  1.010257E-04
      4732   3  2.424284E-04
      4732   4  2.509731E-04
      4733   1  3.344189E-03
      4733   2  3.580731E-03
      4733   3  3.206682E-03
      4733   4  3.363639E-03
      4734   1  3.214581E-03
      4734   2  3.031163E-03
      4734   3  2.920588E-03
      4734   4  2.855081E-03
      4735   1  3.059966E-03
      4735   2  2.776226E-03
      4735   3  3.583443E-03
      4735   4  2.681545E-03
      4736   1  3.502169E-03
      4736   2  4.263836E-03
      4736   3  6.682261E-03
      4736   4  1.538503E-03
      4737   1  1.525551E-04
      4737   2  3.737380E-04
      4737   3  4.298446E-05
      4737   4  4.179083E-04
      4738   1  3.062455E-05
      4738   2  1.225736E-05
      4738   3  9.775578E-06
      4738   4  5.419178E-06
